STATE,DISTRICT,STATION,LATITUDE,LONGITUDE,STATION_TYPE,MAY (Level m),AUG (Level m),YEAR
HARYANA,JHAJJAR,Dubhaldhan,28.700000000216523,76.4944444404084,Manual,5.85,5.7,2009
HARYANA,MEWAT,VILLAGE BAGER MEO TEHSIL- RAMGARH ALWAR RAJASTHAN,27.718030999649788,76.99155600000735,MANUAL,,,2009
HARYANA,KAITHAL,Khanpur,29.85388888981363,76.37055555972925,Manual,,,2009
HARYANA,BHIWANI,Manhairu,28.702777780239376,76.21666667036686,Manual,5.79,5.83,2009
HARYANA,JIND,Safidon 2(m),29.404166669558396,76.65555556000871,Manual,,,2009
HARYANA,JIND,Brahmanwas,29.13333333037972,76.40833332952205,Manual,8.57,8.36,2009
HARYANA,JIND,Pipaltha-Pz,29.757222220356315,76.11027777960805,Manual,,,2009
HARYANA,KARNAL,Mehmadpur-Pz,29.72499999961636,77.11111111022923,Manual,,,2009
HARYANA,HISAR,Gurana,29.29999999965864,75.96666667036213,Manual,,,2009
HARYANA,MEWAT,Punhana,27.86249999971489,77.2041666701303,Manual,,,2009
HARYANA,AMBALA,Nikuwana-DW,30.383333330366845,77.08333332988063,Manual,,,2009
HARYANA,AMBALA,Mohra(shallowa),30.31666666984199,76.96666666951201,Manual,,,2009
HARYANA,FARIDABAD,"City Park,ballabgarh",28.3374999999492,77.32222222043555,Manual,,,2009
HARYANA,BHIWANI,Alak Pura-DW,29.00138889034249,76.08388889012389,Manual,,,2009
HARYANA,KARNAL,Karnal D,29.683333330045127,76.94999999995044,Manual,14.91,18.79,2009
HARYANA,FATEHABAD,Dayar,29.283333330152143,75.26666666995673,Manual,,,2009
HARYANA,MAHENDRAGARH,Kheri,28.387499999802532,76.23055556040136,Manual,22.7,22.28,2009
HARYANA,BHIWANI,Bhandwa.,28.508888889587976,75.93138888972265,Manual,,,2009
HARYANA,AMBALA,Pinjola,30.262499999680728,76.61388888950098,Manual,5.78,4.29,2009
HARYANA,AMBALA,Jauli-DW,30.35000000017805,77.08333332968212,Manual,,,2009
HARYANA,SIRSA,Chaharwala,29.28472222012377,75.21944444020224,Manual,,,2009
HARYANA,SONIPAT,Murthal-Pz,29.040555559954267,77.0911111103158,Manual,,,2009
HARYANA,GURGAON,Khera Khurrampur-Pz,28.441666670018893,76.77222222036505,Manual,,,2009
HARYANA,FATEHABAD,Bhuna S,29.533333329672185,75.70416667007602,Manual,,,2009
HARYANA,PANCHKULA,Chandi Mandir-DW,30.74972221969997,76.90305555998613,Manual,,,2009
HARYANA,AMBALA,Nagal (M),30.248611110341397,76.71666667049129,Manual,,,2009
HARYANA,KARNAL,Phusgarh-Pz,29.69694443985003,77.03055556039789,Manual,,,2009
HARYANA,JIND,Manoharpur,29.34722222041501,76.40000000032556,Manual,,,2009
HARYANA,KURUKSHETRA,Mangana-PZ,29.955833329651146,76.4924999999111,Manual,,,2009
HARYANA,JIND,Kharwal,29.61388888983159,75.96527777975706,Manual,10.39,11.77,2009
HARYANA,KARNAL,Balla- Pz,29.502777779977713,76.75055556004746,Manual,,,2009
HARYANA,REWARI,Dahina1,28.29861110994633,76.3805555597762,Manual,,,2009
HARYANA,PANIPAT,Khelalla Pehl S,29.293055560339127,76.979166670409,Manual,16.84,,2009
HARYANA,ROHTAK,Rukhi,29.049444440103407,76.68055556021159,Manual,5.11,4.93,2009
HARYANA,MEWAT,Agaon-Pz,27.730555559657112,76.96527778023126,Manual,,,2009
HARYANA,REWARI,Pali-Pz,28.16555556000862,76.45611110972708,Manual,,,2009
HARYANA,KURUKSHETRA,Lohara-Pz,30.01888888985015,76.98749999979938,Manual,,,2009
HARYANA,PALWAL,Kot,27.95833332972267,77.22916667000159,Manual,8.94,9.59,2009
HARYANA,AMBALA,Ambala Cantt-Pz,30.366666669650606,76.833333330026,Manual,,,2009
HARYANA,MEWAT,Naharika-Pz,27.81666666954689,77.02083332968856,Manual,,,2009
HARYANA,JHAJJAR,Machhrauli1,28.47500000020081,76.65000000000211,Manual,,,2009
HARYANA,KARNAL,Jundla1,29.64305555963349,76.86666666971094,Manual,14.66,17.56,2009
HARYANA,MAHENDRAGARH,Mahendra Garh,28.266666669542605,76.14999999988443,Manual,,,2009
HARYANA,YAMUNANAGAR,Sadhaura1,30.400000000405356,77.22083332997238,Manual,,,2009
HARYANA,KARNAL,Biana,29.840277780170624,77.1166666696257,Manual,9.1,10.37,2009
HARYANA,KARNAL,Dadlana 1(s),29.49166667024088,76.8972222196824,Manual,,,2009
HARYANA,JIND,Rajpura-Pz,29.294166669642173,76.22416667017995,Manual,,,2009
HARYANA,JHAJJAR,Lohari- Pz,28.38111110975515,76.7152777801031,Manual,,,2009
HARYANA,PANIPAT,Dharamgarh(shallow),29.469444440019945,76.82222221992967,Manual,,,2009
HARYANA,SONIPAT,Kheri Gujjar-Pz,29.16277778038539,76.97138889017077,Manual,,,2009
HARYANA,JHAJJAR,Aurangpur,28.516666670284575,76.71944444042842,Manual,,,2009
HARYANA,BHIWANI,Loharu,28.43472222022949,75.8144444399428,Manual,,,2009
HARYANA,HISAR,Basra,29.216666670272023,75.5249999999041,Manual,18.4,18.3,2009
HARYANA,PANCHKULA,Bunga At Dabkhori-DW,30.627777779801537,76.94972222011084,Manual,,,2009
HARYANA,PANIPAT,Sutana-Dw,29.38611110960512,76.88055555979106,Manual,,,2009
HARYANA,JIND,Danauli,29.486111109835587,76.66249999989489,Manual,,,2009
HARYANA,MEWAT,Nagina,27.916666670132443,76.98333333003661,Manual,5.28,4.91,2009
HARYANA,PANIPAT,Bhallour Pz,29.309999999894053,77.09833333015531,Manual,,,2009
HARYANA,KAITHAL,Kheorak-Pz,29.870000000348764,76.47222222015786,Manual,,,2009
HARYANA,SIRSA,Chormar,29.783333330069496,74.84166667012906,Manual,15.22,15.1,2009
HARYANA,YAMUNANAGAR,Bari Kanari-Pz,30.183333330349637,77.18333332948629,Manual,,,2009
HARYANA,BHIWANI,Sudhiwas,28.61944444003305,75.58472222037156,Manual,,,2009
HARYANA,JIND,Mohal Khera Pz,29.636111110066537,76.13055556006736,Manual,,,2009
HARYANA,HISAR,Barwala2,29.042222220272894,75.91222222040213,Manual,,,2009
HARYANA,SONIPAT,Anwali-Pz,29.002777779841967,76.75833333016077,Manual,,,2009
HARYANA,HISAR,Jaga Bara-DW,29.158333329963046,75.96666666991044,Manual,,,2009
HARYANA,FATEHABAD,Aharwan S,29.60777778038739,75.54166667033634,Manual,,,2009
HARYANA,KURUKSHETRA,Rawa-PZ,30.166666670408762,76.93250000037506,Manual,,,2009
HARYANA,KURUKSHETRA,Basantpur S,30.175000000231208,76.75833332959483,Manual,,,2009
HARYANA,YAMUNANAGAR,Jhiwarheri S,30.12499999973312,77.08611111025485,Manual,,,2009
HARYANA,SIRSA,Ganga,29.78333332975421,74.67222221978955,Manual,8.93,8.07,2009
HARYANA,SONIPAT,Barwasni 1(s),29.00000000021201,76.96666667046176,Manual,4.04,3.88,2009
HARYANA,FARIDABAD,Bhopani,28.429166670013746,77.39166666980333,Manual,16.9,17.29,2009
HARYANA,KAITHAL,Dharsul,29.67916667001909,75.70833333007042,Manual,,,2009
HARYANA,BHIWANI,Dadri,28.59583332971745,76.27500000051313,Manual,,4.4,2009
HARYANA,BHIWANI,Dadri1,28.595833330285355,76.26666666996074,Manual,2.24,2.48,2009
HARYANA,KARNAL,Sharfabad1,29.6888888900757,77.07499999969856,Manual,,,2009
HARYANA,KARNAL,Anjanthali,29.83000000014011,76.89166667005556,Manual,,,2009
HARYANA,JIND,Kalwan,29.705555560365983,75.97222222041681,Manual,19.82,20.9,2009
HARYANA,JIND,Bhambewa-DW,29.233333329869122,76.54916666966074,Manual,,,2009
HARYANA,KARNAL,Taraori-Pz,29.798333329614717,76.92944443985421,Manual,,,2009
HARYANA,JHAJJAR,Salhawas,28.45416667015181,76.47500000037591,Manual,,,2009
HARYANA,JIND,Bhuslana-Pz,29.421388889837345,76.73416667016492,Manual,,,2009
HARYANA,FARIDABAD,Ismailpur,28.497222219668245,77.33749999960666,Manual,,,2009
HARYANA,BHIWANI,Isharwal,28.766666669947444,75.70833333016252,Manual,17.98,13.88,2009
HARYANA,KURUKSHETRA,Thanesar M,29.987499999805827,76.78333333016687,Manual,,,2009
HARYANA,KURUKSHETRA,Chanalheri-PZ,30.022222220041666,76.66361111034034,Manual,,,2009
HARYANA,MAHENDRAGARH,Buwana-Pz,28.386111110375275,76.17777777988262,Manual,,,2009
HARYANA,REWARI,Pali1,28.177777780413,76.46666667010443,Manual,,,2009
HARYANA,YAMUNANAGAR,Sadura,30.05194443954113,77.1216666698536,Manual,,,2009
HARYANA,ROHTAK,Mahem,28.963333330300568,76.30000000032567,Manual,,,2009
HARYANA,PANIPAT,TUBEWELL NEAR 5 MLD STP SAMALKHA PANIPAT,29.39249999985493,77.01638899957938,MANUAL,,,2009
HARYANA,PANCHKULA,Jaswant Garh-DW,30.638055559590956,76.942222220217,Manual,,,2009
HARYANA,KAITHAL,Pai-DW,29.716388889774908,76.52777778032596,Manual,,,2009
HARYANA,GURGAON,Harchandpur,28.26666666972619,77.13888888960463,Manual,,,2009
HARYANA,GURGAON,BOREWELL AT ENTRY GATE OF ANSAL PIONEER INDUSTRIAL PARK PATHERI BILASPUR GURUGRAM,28.27640599984283,76.8698849995677,MANUAL,,,2009
HARYANA,MEWAT,Gulaltha,27.916666670091967,77.17916667042279,Manual,,2.1,2009
HARYANA,HISAR,Umra,29.052777779875,75.91250000043098,Manual,7.39,7.51,2009
HARYANA,AMBALA,Bullana- DW,30.377500000248343,76.77527778046212,Manual,,,2009
HARYANA,KAITHAL,Serdha-DW,29.629166670108212,76.49861111029745,Manual,,,2009
HARYANA,KAITHAL,Nauch,29.950000000319196,76.45416667051335,Manual,,,2009
HARYANA,KARNAL,Jalmana PZ,29.669444439736534,76.7236111099214,Manual,,,2009
HARYANA,BHIWANI,Amirwas-pz,28.5666666695467,75.79166666965945,Manual,,,2009
HARYANA,JHAJJAR,Jakhoda-DW,28.726388890275537,76.8669444401514,Manual,,,2009
HARYANA,PANIPAT,Israna D,29.277777780086037,76.85000000033898,Manual,4.33,4.11,2009
HARYANA,SIRSA,Mithri,29.850000000427517,74.98333333031799,Manual,13.47,13.99,2009
HARYANA,YAMUNANAGAR,Salehpur-DW,30.450000000415784,77.23333332947523,Manual,,,2009
HARYANA,JHAJJAR,Jhajjar,28.6166666698314,76.65555556024509,Manual,4.16,5.08,2009
HARYANA,KURUKSHETRA,Bateri,29.920833329754394,76.60833332975561,Manual,23.02,,2009
HARYANA,KAITHAL,Jakhauli-Pz,29.658333329771718,76.42916667043997,Manual,,,2009
HARYANA,PANCHKULA,Bhanun,30.633333329878408,76.92500000045965,Manual,,,2009
HARYANA,JIND,Jhamula,29.13888889029652,76.33888889037554,Manual,5.88,6.72,2009
HARYANA,FATEHABAD,Hukmawali-Pz,29.691666670037254,75.44583333029745,Manual,,,2009
HARYANA,BHIWANI,Sodhiwas-Pz,28.6288888896382,75.61083332980324,Manual,49.3,,2009
HARYANA,KARNAL,Motia,29.75694444016524,76.82638888971157,Manual,,,2009
HARYANA,HISAR,Chanaut,29.20833332998394,75.92083333024135,Manual,,,2009
HARYANA,PALWAL,Bibipur-DW,28.01805556003063,77.21111110988492,Manual,,,2009
HARYANA,SONIPAT,Chirana,29.208333330140448,76.78333333000845,Manual,4.41,6.06,2009
HARYANA,PANCHKULA,Khera,30.82499999976368,76.87777778052052,Manual,,26.86,2009
HARYANA,BHIWANI,Sagban,28.872222219910785,75.9583333304045,Manual,6.87,6.9,2009
HARYANA,JHAJJAR,Barona-DW,28.832222219813538,76.9083333295571,Manual,,,2009
HARYANA,REWARI,Gangaichajat,28.295833329547968,76.61250000019999,Manual,8.67,9.02,2009
HARYANA,MAHENDRAGARH,Deroli Ahir1,28.173333330123,76.15638889015301,Manual,,,2009
HARYANA,YAMUNANAGAR,Bilaspur2,30.300000000092158,77.3000000004733,Manual,,,2009
HARYANA,FATEHABAD,Dhingsara,29.44861111011168,75.36527777973464,Manual,,,2009
HARYANA,BHIWANI,Miran,28.841666669681068,75.74166666962103,Manual,4.01,,2009
HARYANA,PANIPAT,Babail Pz S,29.429166669672032,77.04999999963894,Manual,,,2009
HARYANA,KARNAL,Salarpur-Pz,29.750833330269714,77.00166666997518,Manual,,,2009
HARYANA,HISAR,Muhabbatpur,29.22499999977945,75.44999999992137,Manual,,,2009
HARYANA,BHIWANI,Juikalan,28.63333333038739,75.93888888966148,Manual,26.18,,2009
HARYANA,KARNAL,Balhera-m,29.474999999584053,77.0874999999617,Manual,,,2009
HARYANA,PANCHKULA,Nadha-DW,30.683333329964217,76.89999999984346,Manual,,,2009
HARYANA,ROHTAK,Ajaib-DW,28.975000000434584,76.42194444003502,Manual,,,2009
HARYANA,KAITHAL,Shimla,29.64166667004212,76.21666667036237,Manual,,,2009
HARYANA,BHIWANI,Jitwanwas-DW,28.72222221988679,75.90555555956456,Manual,,,2009
HARYANA,MEWAT,Aminabad-DW,27.797222220149642,77.21527778008847,Manual,,,2009
HARYANA,SIRSA,Makhu Shorani,29.380000000211226,75.1686111095798,Manual,,,2009
HARYANA,KARNAL,Bhutan Kheri,29.900000000241373,76.99583333001,Manual,,,2009
HARYANA,AMBALA,Dera M,30.500000000424414,77.20000000045098,Manual,,,2009
HARYANA,BHIWANI,Loharu-pz,28.41666666965575,75.81666666993237,Manual,65.32,59.35,2009
HARYANA,PANIPAT,Nizampur,29.44583333009802,76.98750000010499,Manual,,,2009
HARYANA,KURUKSHETRA,Helwa-PZ,29.973888890416198,76.78805556049127,Manual,,,2009
HARYANA,MAHENDRAGARH,Ratta Kalan,28.18333333011839,76.29583332992709,Manual,,,2009
HARYANA,SIRSA,Srijiwan Nagar,29.537500000453008,74.74166666985047,Manual,,,2009
HARYANA,SONIPAT,Khanda-DW,28.919999999616557,76.8999999997162,Manual,,,2009
HARYANA,FARIDABAD,Kabulpur,28.394444439685262,77.43888889039819,Manual,14.0,15.36,2009
HARYANA,SIRSA,Panniwala Mota,29.784722220437583,74.91250000010855,Manual,10.12,10.22,2009
HARYANA,PANIPAT,Diwana,29.31388889043359,76.97361110996813,Manual,,,2009
HARYANA,HISAR,Balsamand-Pz,29.33888889003665,75.49999999959522,Manual,,,2009
HARYANA,KARNAL,Gangatheri,29.46944443977432,76.48750000001397,Manual,17.65,18.9,2009
HARYANA,SIRSA,Phaggu-Pz,29.62222222021086,75.02222221947456,Manual,,,2009
HARYANA,KARNAL,Chorpur 2(d),29.65000000025866,77.11666667011463,Manual,,,2009
HARYANA,KARNAL,Newal 3(d),29.733333329637915,77.04999999980882,Manual,,,2009
HARYANA,BHIWANI,Kasni,28.68249999977347,75.68694444036801,Manual,,,2009
HARYANA,SONIPAT,Bidhlan-DW,28.953611110209213,76.86333332987817,Manual,,,2009
HARYANA,KARNAL,Rambha,29.78333333033029,76.98333332957587,Manual,,,2009
HARYANA,JHAJJAR,Sankol,28.675000000009497,76.84166666997227,Manual,1.56,2.58,2009
HARYANA,HISAR,Durjanpur-Pz,29.25138888976603,75.59444443971881,Manual,,,2009
HARYANA,BHIWANI,Sanwar,28.70833333018605,76.31111111005991,Manual,5.47,6.12,2009
HARYANA,AMBALA,Khanahmadpur,30.24166666960576,77.1250000000208,Manual,4.6,4.21,2009
HARYANA,ROHTAK,Kanheli-DW,28.874166669615196,76.60555555996655,Manual,,,2009
HARYANA,FARIDABAD,Tigaon-Pz,28.347222220390943,77.389722219767,Manual,,,2009
HARYANA,KARNAL,Labhkari 1(d),29.899999999961445,77.1499999998281,Manual,,,2009
HARYANA,SONIPAT,Gohana,29.139444440104853,76.71527778025278,Manual,,,2009
HARYANA,ROHTAK,Hassangarh,28.841666670290063,76.85000000043395,Manual,6.55,5.98,2009
HARYANA,KAITHAL,Titiana 2(d),30.100000000330297,76.33333333001515,Manual,,,2009
HARYANA,BHIWANI,Dhanana,28.937499999895447,76.16805555980889,Manual,1.86,1.89,2009
HARYANA,FATEHABAD,Mehu Wala Pz,29.41333332978622,75.32777777984191,Manual,,,2009
HARYANA,JHAJJAR,Jhojnkalan,28.50111111022917,76.33388889011721,Manual,,,2009
HARYANA,ROHTAK,Busnah,28.88333332960029,76.36666667005693,Manual,,,2009
HARYANA,PANCHKULA,Maranwala,30.89138889027564,76.82888889043512,Manual,,,2009
HARYANA,AMBALA,Tandwal-DW,30.23444444008441,76.98444443962667,Manual,,,2009
HARYANA,KURUKSHETRA,Badarpur-PZ,29.960277780152985,77.09527777958695,Manual,,,2009
HARYANA,YAMUNANAGAR,Amadalpur,30.137500000346513,77.36666667009898,Manual,,,2009
HARYANA,AMBALA,Mohra-DW,30.26666666955557,76.84999999966018,Manual,,,2009
HARYANA,PANIPAT,Dharamgarh S,29.469444440019945,76.82222221992967,Manual,,,2009
HARYANA,BHIWANI,Gopi,28.55277778009341,75.95555556008297,Manual,49.65,47.3,2009
HARYANA,GURGAON,Bilaspur-Pz,28.36944443996309,76.8625000005118,Manual,,,2009
HARYANA,SIRSA,Ghushiana,29.25277777958795,75.08333333017146,Manual,14.11,14.66,2009
HARYANA,KURUKSHETRA,Surmi-PZ,30.010277780340815,76.67888888987665,Manual,,,2009
HARYANA,YAMUNANAGAR,Amadalpur-DW,30.137500000346513,77.36666667009898,Manual,,,2009
HARYANA,FARIDABAD,Sikri1,28.312499999758447,77.3124999999045,Manual,4.48,4.34,2009
HARYANA,BHIWANI,Kalali-DW,28.449999999936395,76.11388889000361,Manual,,,2009
HARYANA,SONIPAT,BOREWELL IN THE PREMISES OF STP PHED KHARKHODA SONEPAT,28.87589000022522,76.90017999991245,MANUAL,,,2009
HARYANA,HISAR,Talwani Badshahpur-DW,28.94166667027443,75.69722222010459,Manual,,,2009
HARYANA,GURGAON,Kadipur,28.45277778037085,77.01999999955291,Manual,20.3,21.3,2009
HARYANA,ROHTAK,Kathura1,29.074999999703824,76.55833333022288,Manual,2.66,2.74,2009
HARYANA,AMBALA,Barakhuda,30.32777778009079,76.90000000024473,Manual,,,2009
HARYANA,HISAR,Kirori,29.299999999931973,75.80000000000938,Manual,13.31,13.79,2009
HARYANA,BHIWANI,Bawanikhera,28.936111110289744,76.04166666966816,Manual,7.16,7.6,2009
HARYANA,HISAR,Kherijalab-Pz,29.34166666987239,76.08333332964726,Manual,,,2009
HARYANA,SONIPAT,Rohat,28.93333332971786,76.97500000042842,Manual,1.76,1.37,2009
HARYANA,KURUKSHETRA,Karaha Sahib-PZ,30.04388889005933,76.49416667029473,Manual,,,2009
HARYANA,PANCHKULA,Dharampur,30.811111109737336,76.91944444043881,Manual,12.35,13.04,2009
HARYANA,SONIPAT,Nahri,28.86666666994082,77.0472222201293,Manual,4.59,4.66,2009
HARYANA,BHIWANI,Juikalan PZM,28.63333332954523,75.60833332978163,Manual,,,2009
HARYANA,SONIPAT,BOREWELL IN THE PREMISES OF DCRUST MURTHAL SONEPAT,29.02666699968452,77.05888900042045,MANUAL,,,2009
HARYANA,AMBALA,Tejan-DW,30.283333329760307,76.74999999970754,Manual,,,2009
HARYANA,KAITHAL,Kaul-Pz,29.847222219958013,76.66138888952628,Manual,,,2009
HARYANA,KARNAL,Islam Nagar-Pz-D,29.874999999711772,77.11249999958358,Manual,,,2009
HARYANA,KARNAL,Newal 1(m),29.733333329637915,77.04999999980882,Manual,,,2009
HARYANA,KURUKSHETRA,Jansa-Pz,30.116666669801372,76.74249999993812,Manual,,,2009
HARYANA,JHAJJAR,Matanhail-Pz,28.569999999767752,76.84222221993191,Manual,,,2009
HARYANA,KAITHAL,Nangla-Pz-M,29.617222219718084,75.8913888900657,Manual,,,2009
HARYANA,SIRSA,Rori,29.741666670152718,75.19583333045445,Manual,,,2009
HARYANA,PANIPAT,Narah,29.39583333012053,76.76388888964472,Manual,16.8,,2009
HARYANA,REWARI,Bhakli-DW,28.41666666996245,76.4777777801493,Manual,,,2009
HARYANA,SONIPAT,Rasoi Pz,28.902777779993425,77.11388888994469,Manual,,,2009
HARYANA,GURGAON,BOREWELL OF HSIIDC PARK SECTOR - 1 IMT MANESAR GURUGRAM,28.364129999969016,76.94079999965089,MANUAL,,,2009
HARYANA,KAITHAL,Rasulpur pz,29.919999999747237,76.39999999951891,Manual,,,2009
HARYANA,BHIWANI,Behal-Pz,28.63416667002646,75.56111111046405,Manual,,,2009
HARYANA,SONIPAT,Kathura,29.108333330239176,76.58333332948796,Manual,,,2009
HARYANA,GURGAON,Gurgaon1,28.463888890388308,77.03749999955159,Manual,31.95,31.77,2009
HARYANA,JHAJJAR,Nahar1,28.47361110996357,76.39999999962953,Manual,,,2009
HARYANA,KARNAL,Sambli-Pz-M,29.758333329888238,76.80000000007048,Manual,,,2009
HARYANA,SIRSA,Berwalakhurd,29.452777780178533,74.56805555961374,Manual,8.51,,2010
HARYANA,MEWAT,Pipaka-Shashola,28.22638888973083,77.02916667022727,Manual,,,2010
HARYANA,FARIDABAD,Manjhawali-DW,28.369444440023198,77.47749999952136,Manual,,,2010
HARYANA,PALWAL,Achheja,28.04583333001387,77.46666666994655,Manual,8.71,7.95,2010
HARYANA,FATEHABAD,Khajuri Jatti-Pz,29.47555555999672,75.61111111023902,Manual,,,2010
HARYANA,KURUKSHETRA,Kaulapur S,30.025000000280446,76.895833330141,Manual,,,2010
HARYANA,KURUKSHETRA,Khanpur Jattan M -Pz,30.12500000002048,76.86083333003714,Manual,,,2010
HARYANA,BHIWANI,Runhat-DW,29.000555559904925,75.93888889046148,Manual,,,2010
HARYANA,MEWAT,Bhadas-DW,27.94166666959188,77.0166666703182,Manual,,,2010
HARYANA,MEWAT,Kheri1,27.97777777973659,77.01250000023035,Manual,4.11,1.2,2010
HARYANA,GURGAON,Kherlilala,28.30000000036541,77.17083333020308,Manual,,,2010
HARYANA,KARNAL,Nisang-Pz,29.694444439687988,76.7541666697699,Manual,,,2010
HARYANA,MEWAT,Rangla Dhani-Pz,28.227777779852747,76.87083332996491,Manual,,,2010
HARYANA,GURGAON,Gudhana-Pz,28.35277778023273,76.68888888958139,Manual,,,2010
HARYANA,KAITHAL,Nangla-Pz-S,29.617222219718084,75.8913888900657,Manual,,,2010
HARYANA,BHIWANI,Baundkalan,28.780555560439602,76.36666667012837,Manual,4.08,3.61,2010
HARYANA,KAITHAL,Nangla-Pz-D,29.617222219718084,75.8913888900657,Manual,,,2010
HARYANA,KURUKSHETRA,Malikpur S,30.045833330012478,76.63333332989001,Manual,,,2010
HARYANA,KURUKSHETRA,Busthala-PZ,30.076111109712766,76.72166666972258,Manual,,,2010
HARYANA,BHIWANI,Gurera,28.919444439912038,75.51583333033365,Manual,17.0,12.74,2010
HARYANA,KAITHAL,Samain,29.61944444005702,75.9375000000977,Manual,2.46,2.94,2010
HARYANA,PANIPAT,Patti Kalyana M,29.209722219814747,77.02777777967859,Manual,23.9,25.55,2010
HARYANA,KURUKSHETRA,Bodhni (m),30.054166669606317,76.55833333035349,Manual,28.87,30.4,2010
HARYANA,KAITHAL,Kaithal S,29.799999999963504,76.40000000028797,Manual,16.9,17.1,2010
HARYANA,JHAJJAR,Kutubgarh Pz,28.811111110256718,76.94999999960345,Manual,7.9,,2010
HARYANA,MEWAT,Firozepur Jhirka,27.791666669610766,76.94999999951958,Manual,,,2010
HARYANA,YAMUNANAGAR,Shahabpura-Pz,30.126944440210966,77.11500000046955,Manual,,,2010
HARYANA,KURUKSHETRA,Barshami-PZ,30.011111110270964,77.10694444044995,Manual,,,2010
HARYANA,REWARI,Karoli-DW,28.385555559909807,76.33888889050715,Manual,,,2010
HARYANA,KARNAL,Paccakhera,29.602777780368857,76.78888889041872,Manual,,,2010
HARYANA,FATEHABAD,Bhodiakhera,29.487500000062237,75.42083333016922,Manual,,,2010
HARYANA,AMBALA,Binjal Pur-DW,30.306666669780753,77.13333332992333,Manual,,,2010
HARYANA,PALWAL,Rasulpur2,28.091666670070406,77.4041666698859,Manual,,,2010
HARYANA,JIND,Ghaso,29.522222220182748,76.15277777974313,Manual,14.31,15.21,2010
HARYANA,REWARI,Sangwari,28.162499999782646,76.66805556048662,Manual,11.84,10.78,2010
HARYANA,KURUKSHETRA,Yara-PZ,30.141666670275264,76.95138888969367,Manual,,,2010
HARYANA,MEWAT,Khori Kalan,28.21527778030871,76.88277777999721,Manual,,,2010
HARYANA,YAMUNANAGAR,Shahabpura-Ppz,30.130833330174088,77.11277778028672,Manual,,,2010
HARYANA,HISAR,Barwala1,29.370833330109587,75.9208333304703,Manual,10.38,10.26,2010
HARYANA,KARNAL,KheriNaru-Pz-M,29.648611109829158,76.91361110983453,Manual,,,2010
HARYANA,MAHENDRAGARH,Pachnota-DW,27.89333333020617,76.00499999961492,Manual,,,2010
HARYANA,ROHTAK,Kalanaur2,28.8222222196922,76.39722222012341,Manual,,,2010
HARYANA,JHAJJAR,Hasanpur,28.541666670166503,76.6125000000866,Manual,7.12,7.09,2010
HARYANA,SIRSA,Sainpal-Pz,29.611111109621753,74.68333333016602,Manual,,,2010
HARYANA,BHIWANI,Miran,28.848611110090793,75.74166667016848,Manual,4.62,4.93,2010
HARYANA,SIRSA,Kalanwali Mandi-Pz,29.83888889034492,74.98888888949179,Manual,,,2010
HARYANA,SIRSA,Nadelkhera,29.53333332998065,75.28333333038407,Manual,,,2010
HARYANA,AMBALA,Bichali Dhamouli-Pz,30.38333332985416,77.01666666983273,Manual,,,2010
HARYANA,KURUKSHETRA,Ishaq,30.016666670011023,76.49166667024456,Manual,,,2010
HARYANA,KAITHAL,Ratta Khera-Pz,29.729166669868807,75.8527777804983,Manual,,,2010
HARYANA,SONIPAT,Nahara,28.875000000353204,77.00833333004536,Manual,,,2010
HARYANA,PALWAL,Baghaula,28.220833329621914,77.30833333019515,Manual,4.64,4.37,2010
HARYANA,KURUKSHETRA,Gumthala Garhu-PZ,29.936388890159375,76.5502777794941,Manual,,,2010
HARYANA,KARNAL,Hathira-PZ,29.886111109741808,76.75249999988431,Manual,,,2010
HARYANA,JIND,Dalamwala-DW,29.38722221980899,76.38305556029192,Manual,,,2010
HARYANA,BHIWANI,Kakroli Hukmi1,28.570833330315534,75.9597222203962,Manual,,,2010
HARYANA,JIND,Alewa Pz,29.480555559867835,76.44999999974135,Manual,,,2010
HARYANA,KAITHAL,Pundri(d),29.777777779955482,76.57499999984663,Manual,18.84,17.75,2010
HARYANA,SONIPAT,Pinana,29.06111111008312,76.83333332956208,Manual,6.25,5.92,2010
HARYANA,HISAR,Agroha-Pz,29.324999999920372,75.62277777955012,Manual,,,2010
